claimID,policyID,claimAmount,claimDate,claimStatus,description,payoutDate
CL22566,P16141,17397,2024-05-24,Open,College central reveal movie.,
CL22567,P12875,13284,2022-09-16,Closed,Happy issue.,2023-07-04
CL22568,P17279,15371,2023-10-12,Rejected,Consider blue theory color without.,
CL22569,P15087,18759,2023-04-25,Closed,Feeling reveal modern.,2024-01-27
CL22570,P11002,4293,2023-11-05,Closed,Score meet southern gun writer.,2025-04-24
CL22571,P12372,3540,2023-12-23,Closed,Respond with town minute.,2025-03-13
CL22572,P14426,2994,2023-10-22,Rejected,Writer bit indicate small see.,
CL22573,P17730,15072,2023-11-20,Rejected,According every through early push.,
CL22574,P14746,12466,2023-11-13,Rejected,Produce often.,
CL22575,P14333,14270,2022-07-04,Open,Amount news stand hope.,
CL22576,P12511,11003,2024-05-28,Closed,Most attorney red sell.,2023-09-27
CL22577,P17363,8228,2022-11-19,Closed,Contain start media pick.,2025-04-21
CL22578,P17304,3445,2023-05-04,Open,Manage discover through fire.,
CL22579,P15046,18232,2023-05-19,Rejected,Attack strong possible government.,
CL22580,P12814,19471,2023-10-02,Open,Improve better stand recognize rich.,
CL22581,P11602,11465,2024-01-10,Rejected,Alone size suggest.,
CL22582,P12625,6724,2023-04-15,Closed,Style financial hope give.,2023-09-21
CL22583,P16056,16936,2023-10-05,Closed,Money professional oil.,2024-04-03
CL22584,P12515,15122,2024-02-09,Open,Plant lose.,
CL22585,P11588,963,2024-06-16,Closed,Crime nature million.,2024-01-21
CL22586,P11635,15302,2023-05-19,Open,Share consumer possible.,
CL22587,P10747,16754,2023-01-21,Open,Any meet from wear.,
CL22588,P13491,6180,2022-08-14,Closed,Number store participant next property.,2023-07-13
CL22589,P12168,19376,2023-03-12,Rejected,Garden responsibility past whatever.,
CL22590,P11423,11068,2022-09-29,Rejected,Practice under into yourself ability.,
CL22591,P12510,8114,2023-11-15,Open,Attack personal natural employee poor.,
CL22592,P15757,7153,2022-07-20,Open,Right Republican true.,
CL22593,P13449,13866,2024-10-21,Closed,Cause accept suffer plant evening.,2023-07-02
CL22594,P17182,6473,2022-06-30,Rejected,Writer me interview shoulder item.,
CL22595,P17474,17044,2023-01-06,Rejected,Military sort air.,
CL22596,P16630,13428,2024-04-01,Open,Money prevent arm.,
CL22597,P15235,18017,2022-08-26,Closed,Doctor adult major prevent participant.,2025-04-26
CL22598,P16996,16363,2024-02-19,Closed,Suddenly spend represent other.,2024-06-28
CL22599,P17457,957,2023-05-16,Rejected,Music anyone artist vote develop.,
CL22600,P17356,1352,2023-05-08,Closed,Enjoy visit life.,2025-01-19
CL22601,P16664,1135,2023-02-01,Open,Make also great college.,
CL22602,P13960,19883,2024-08-04,Closed,Especially before lawyer nearly white.,2025-06-18
CL22603,P12584,15892,2023-08-27,Closed,Old tonight near.,2024-11-29
CL22604,P15650,10729,2022-12-14,Closed,Professor including by serve real.,2025-02-07
CL22605,P15808,14665,2024-06-26,Closed,Age save look capital.,2024-07-19
CL22606,P13808,9919,2025-04-14,Rejected,Radio with direction air.,
CL22607,P11973,10443,2024-06-12,Open,Visit son subject.,
CL22608,P14448,8353,2025-04-20,Open,Set program source.,
CL22609,P10712,16235,2024-09-12,Open,Loss wrong feel have out.,
CL22610,P11138,18973,2022-07-17,Closed,Board end through explain.,2024-06-22
CL22611,P12553,13200,2024-02-07,Rejected,Site wide.,
CL22612,P15851,3135,2025-03-02,Open,Walk TV surface feel mention.,
CL22613,P10977,3066,2023-04-28,Rejected,Sign already organization before likely.,
CL22614,P11971,9999,2024-05-02,Rejected,Fund performance.,
CL22615,P14339,13752,2024-11-02,Rejected,Quality nice.,
CL22616,P15196,17603,2023-11-21,Open,Behavior appear.,
CL22617,P10986,11879,2023-08-01,Rejected,Must just hope.,
CL22618,P11955,9391,2024-02-21,Closed,Represent memory wife your.,2024-01-07
CL22619,P15268,10158,2023-09-22,Open,Court recently ground visit.,
CL22620,P17502,19857,2023-02-09,Open,Open key cell new.,
CL22621,P15627,14828,2024-12-04,Open,Southern board expert.,
CL22622,P15953,6883,2024-08-29,Closed,Wait purpose nearly.,2025-01-26
CL22623,P13776,3931,2024-05-09,Rejected,Son level once.,
CL22624,P13467,9328,2025-03-18,Rejected,Difficult effect heart.,
CL22625,P17829,10816,2024-02-08,Open,Series fish.,
CL22626,P12282,8321,2024-07-05,Rejected,Improve same describe dinner.,
CL22627,P10419,7354,2025-03-25,Rejected,Bad early suddenly always network.,
CL22628,P14170,15195,2024-10-31,Rejected,Glass child soldier hold.,
CL22629,P10857,11290,2024-09-10,Rejected,Simple race.,
CL22630,P15053,18527,2023-03-29,Rejected,Check former.,
CL22631,P14477,15639,2023-06-14,Rejected,Buy quite style career.,
CL22632,P16561,6646,2023-03-19,Closed,Side fast health occur.,2025-01-27
CL22633,P11983,18035,2023-07-23,Open,Amount clear.,
CL22634,P10018,7826,2024-01-27,Rejected,Born nature fill subject citizen.,
CL22635,P11490,15044,2024-09-25,Open,Or everybody.,
CL22636,P10900,4744,2024-02-23,Closed,Left the large fear.,2024-06-09
CL22637,P16111,13754,2023-12-08,Rejected,Attorney national standard professional.,
CL22638,P17875,16353,2025-02-11,Rejected,Situation choice.,
CL22639,P16227,16758,2024-08-23,Closed,Stuff fund win.,2024-04-12
CL22640,P15372,9874,2023-09-26,Rejected,Goal week.,
CL22641,P14315,5151,2023-07-12,Rejected,East of protect.,
CL22642,P16607,12349,2022-11-28,Rejected,Somebody compare consumer reach tax.,
CL22643,P10799,6578,2024-12-12,Rejected,Woman part foot.,
CL22644,P16464,4015,2025-03-29,Open,Me let.,
CL22645,P12872,7995,2023-01-18,Closed,Respond decide.,2023-09-09
CL22646,P13252,14045,2022-12-31,Rejected,Country guess above art.,
CL22647,P10342,1295,2024-09-30,Closed,Development business spend out will.,2024-05-09
CL22648,P17371,792,2022-10-28,Rejected,Understand specific share.,
CL22649,P11005,9597,2023-01-13,Rejected,Outside natural open issue red.,
CL22650,P15585,4470,2022-07-21,Open,Catch military defense.,
CL22651,P11659,15530,2024-05-10,Open,Tv drive enjoy dream.,
CL22652,P12168,7815,2023-02-15,Rejected,Become risk painting.,
CL22653,P14452,7000,2024-06-22,Rejected,Room type project.,
CL22654,P12502,2196,2022-11-28,Rejected,Something play theory great.,
CL22655,P15778,12416,2024-02-16,Rejected,Learn he know.,
CL22656,P15095,10652,2023-02-21,Closed,Smile weight fear.,2024-07-15
CL22657,P10033,14171,2023-10-26,Open,Both economy him.,
CL22658,P10811,18321,2025-02-01,Open,Market south born their.,
CL22659,P13394,2072,2024-12-07,Closed,Cell TV.,2025-01-25
CL22660,P13402,11591,2024-02-01,Open,Time truth.,
CL22661,P13290,7908,2023-10-19,Open,Themselves scene because board attorney.,
CL22662,P12573,18781,2023-10-31,Closed,At after mouth carry kitchen.,2024-07-17
CL22663,P17814,14376,2022-09-08,Rejected,Keep onto.,
CL22664,P17079,16688,2024-12-27,Open,Anything although go capital.,
CL22665,P12617,787,2024-05-13,Rejected,Lot rule often floor.,
CL22666,P12225,11815,2023-05-28,Closed,Pull newspaper whatever know.,2025-04-05
CL22667,P10241,1646,2025-03-15,Closed,Opportunity individual red.,2024-08-01
CL22668,P16238,4403,2024-09-13,Rejected,Daughter project public positive.,
CL22669,P11195,9602,2023-07-30,Closed,Matter talk so.,2024-07-26
CL22670,P13231,9405,2022-07-27,Closed,Exist quickly heavy Republican special.,2024-11-10
CL22671,P16393,1579,2024-01-26,Rejected,Our sea piece difficult.,
CL22672,P15152,7075,2022-09-19,Open,Beyond parent quite shoulder film.,
CL22673,P17752,7335,2023-05-08,Closed,Military behavior.,2023-12-12
CL22674,P17851,6135,2025-05-13,Open,Tree reach film discover.,
CL22675,P17683,14895,2023-11-16,Rejected,Behind focus drop action.,
CL22676,P11777,1689,2024-06-01,Rejected,Officer employee candidate stop.,
CL22677,P10947,3184,2025-03-10,Open,Music main themselves surface.,
CL22678,P15568,9061,2023-07-14,Open,Under why.,
CL22679,P16717,10781,2022-07-06,Closed,International happy itself speak material.,2024-02-28
CL22680,P15679,15393,2022-09-06,Rejected,Along hot cost ground.,
CL22681,P13199,7567,2022-10-30,Rejected,Wall window politics bad.,
CL22682,P16950,11884,2025-04-11,Rejected,Throw small each bag social.,
CL22683,P17770,18785,2024-08-13,Rejected,If ability art radio paper.,
CL22684,P14143,10864,2024-01-09,Rejected,Activity thought whose.,
CL22685,P13786,8882,2024-03-28,Closed,Four would.,2025-03-28
CL22686,P16742,10761,2022-06-28,Rejected,Future require term.,
CL22687,P13268,19947,2023-07-26,Rejected,Today study system.,
CL22688,P13177,16003,2024-04-27,Rejected,Doctor space wear.,
CL22689,P11907,10156,2023-06-01,Closed,Its consumer her.,2024-10-31
CL22690,P16325,1687,2023-01-04,Closed,Poor could probably.,2024-09-10
CL22691,P12399,3069,2023-05-29,Rejected,Another full among film a.,
CL22692,P10981,12885,2023-05-31,Closed,Kid break.,2025-01-16
CL22693,P11803,19245,2024-10-31,Rejected,Street sure matter.,
CL22694,P12685,7596,2024-08-07,Open,Meeting measure determine current.,
CL22695,P16409,6203,2023-11-22,Open,Else cut meeting.,
CL22696,P12067,18496,2024-08-12,Open,Administration main hundred stuff.,
CL22697,P14313,5708,2024-06-23,Open,Well use.,
CL22698,P13620,2092,2022-12-21,Closed,Bank voice yard song rather.,2025-02-07
CL22699,P13556,3740,2024-05-27,Rejected,Culture catch condition.,
CL22700,P10864,3915,2023-07-05,Open,Artist growth seat talk.,
CL22701,P16975,7563,2023-03-26,Closed,Participant character work.,2024-07-07
CL22702,P17504,19967,2024-07-23,Open,Worry goal station husband.,
CL22703,P10838,9644,2024-02-20,Open,Recognize lead age end.,
CL22704,P15974,19017,2025-05-24,Closed,Less money product almost.,2024-03-10
CL22705,P16662,9103,2023-07-16,Open,Security option response night total.,
CL22706,P16794,3405,2024-09-03,Rejected,Better consumer vote professor.,
CL22707,P15439,17094,2024-08-08,Closed,Policy direction cell player side.,2025-04-12
CL22708,P12298,5736,2023-02-14,Closed,Company brother while investment up.,2024-02-26
CL22709,P12348,17040,2023-11-08,Open,Mouth situation a their risk.,
CL22710,P10871,14804,2023-10-12,Closed,Allow popular course deal.,2025-06-17
CL22711,P11856,17520,2024-04-05,Open,South people really.,
CL22712,P15840,11298,2023-04-13,Closed,Bank do bill.,2024-10-28
CL22713,P17500,5375,2024-03-30,Rejected,Window morning no ever.,
CL22714,P15731,15763,2025-01-02,Closed,Church low treatment answer unit.,2023-11-27
CL22715,P10219,16777,2023-05-16,Closed,Wear leave media traditional.,2024-05-10
CL22716,P11514,2345,2024-09-26,Open,Traditional fall could section.,
CL22717,P10636,3406,2025-04-11,Open,Teach car her interest study.,
CL22718,P10044,7764,2025-02-28,Open,Save short.,
CL22719,P12845,7176,2024-07-10,Open,Week deal.,
CL22720,P17481,11381,2024-04-05,Rejected,Education make.,
CL22721,P10728,1258,2023-12-24,Open,Their mouth development.,
CL22722,P15163,5039,2023-06-17,Rejected,Activity better memory these brother.,
CL22723,P10940,13009,2025-01-07,Closed,Floor draw set.,2025-02-15
CL22724,P16697,13419,2024-02-10,Open,Home environmental manage college huge.,
CL22725,P17856,14780,2025-03-22,Open,Blue treatment fast sit.,
CL22726,P14379,2353,2024-11-17,Open,Stage your nearly fight eight.,
CL22727,P10727,15832,2022-08-18,Open,Often western situation least.,
CL22728,P17259,14031,2022-11-18,Rejected,With about.,
CL22729,P10512,18334,2024-11-17,Closed,There talk improve election.,2024-08-07
CL22730,P15590,7605,2025-05-30,Open,Second social total begin.,
CL22731,P11803,4477,2023-08-23,Closed,Let one.,2024-01-13
CL22732,P16626,17080,2022-09-01,Open,Benefit catch.,
CL22733,P15832,7073,2023-12-04,Closed,Indicate vote.,2024-07-28
CL22734,P11415,13604,2023-08-14,Open,See car friend finally.,
CL22735,P11547,15381,2023-04-18,Closed,Only relationship body.,2024-04-18
CL22736,P13746,8729,2024-04-22,Open,Remain work.,
CL22737,P15931,16355,2022-09-24,Closed,Force politics national break.,2024-05-08
CL22738,P15699,13485,2024-10-11,Rejected,Year agency standard far.,
CL22739,P17673,5925,2022-06-22,Closed,Bill news teach.,2023-12-10
CL22740,P10039,3289,2022-07-25,Rejected,Hard attention shoulder officer.,
CL22741,P10573,5859,2023-05-24,Rejected,Positive either memory open.,
CL22742,P13078,19899,2022-11-17,Closed,Property hour.,2023-11-04
CL22743,P17948,1108,2023-05-02,Closed,Will central design chance reduce.,2024-04-30
CL22744,P13736,5295,2023-04-23,Closed,Each race industry show experience.,2024-01-13
CL22745,P10502,16946,2024-07-09,Closed,Indicate way ask difficult thus.,2025-02-27
CL22746,P16130,517,2024-06-13,Open,Trip star one.,
CL22747,P16187,2352,2024-09-07,Open,Do yes little control.,
CL22748,P15305,1702,2024-07-30,Open,Find ask sound.,
CL22749,P10874,1391,2022-12-20,Open,Collection no tough large.,
CL22750,P12501,18553,2022-12-04,Open,Threat or market never risk.,
CL22751,P13737,15198,2025-04-21,Closed,Heart enjoy life news threat.,2023-11-22
CL22752,P17268,10503,2022-08-01,Open,Another surface large election as.,
CL22753,P17177,14964,2024-01-07,Closed,East increase.,2025-03-08
CL22754,P12860,8821,2025-02-21,Open,Sister around paper.,
CL22755,P11113,3756,2025-03-21,Closed,Manager phone newspaper.,2024-03-01
CL22756,P14827,4144,2023-08-12,Rejected,Stage far they worry.,
CL22757,P12350,7209,2024-05-12,Open,More benefit animal.,
CL22758,P11060,15776,2024-04-28,Closed,Reach talk attack.,2023-08-23
CL22759,P11586,16058,2023-11-02,Rejected,Into itself threat agent.,
CL22760,P10411,13211,2022-07-05,Open,Could hot son.,
CL22761,P10989,18433,2025-06-07,Rejected,Last cause answer set.,
CL22762,P16136,15675,2023-08-24,Closed,Important college.,2024-01-11
CL22763,P15221,11668,2023-02-09,Closed,There here three measure.,2024-12-25
CL22764,P12042,1311,2024-12-08,Open,Brother policy significant cultural.,
CL22765,P13369,18534,2024-10-22,Rejected,Sound center everything subject.,
CL22766,P14423,9356,2024-11-02,Open,Bar different worker.,
CL22767,P16610,13643,2024-01-21,Rejected,Miss mission similar ever.,
CL22768,P11366,3329,2025-03-17,Open,Expect girl up close.,
CL22769,P13687,8467,2024-12-28,Rejected,Read manage why difficult.,
CL22770,P17056,3622,2023-12-27,Closed,Room travel travel.,2025-04-18
CL22771,P13041,15116,2024-09-17,Closed,Run camera international thousand citizen.,2024-10-22
CL22772,P15081,14206,2024-03-04,Closed,Whatever positive part relationship.,2023-09-22
CL22773,P11331,5639,2024-04-10,Rejected,Church he.,
CL22774,P12600,18487,2025-06-08,Open,Nature themselves player must.,
CL22775,P14034,5027,2023-06-30,Closed,By argue.,2024-09-10
CL22776,P12437,14041,2025-05-02,Rejected,Member box.,
CL22777,P11707,4860,2022-10-04,Open,Hope great choice play value.,
CL22778,P14956,11308,2024-12-22,Rejected,Program gas wife.,
CL22779,P16715,15994,2023-02-24,Open,Follow experience American find total.,
CL22780,P13698,17368,2023-08-14,Open,Month increase together method every.,
CL22781,P14964,13220,2023-06-13,Closed,Boy west explain control friend.,2024-02-06
CL22782,P14613,3049,2024-08-21,Closed,Evening cause.,2025-05-16
CL22783,P12624,3840,2025-04-17,Open,Head force land class.,
CL22784,P13086,15326,2025-01-13,Open,Least age.,
CL22785,P16922,16193,2022-07-03,Closed,These responsibility.,2023-11-02
CL22786,P16739,1588,2025-06-09,Closed,Tv event.,2024-01-18
CL22787,P13398,4332,2025-03-06,Closed,Still those also trip.,2023-12-24
CL22788,P15742,7485,2024-05-25,Closed,East risk candidate guy.,2023-12-15
CL22789,P10694,14434,2023-10-10,Rejected,Meet recent activity American.,
CL22790,P13095,15299,2022-07-10,Closed,Hospital radio technology professor.,2023-12-12
CL22791,P17178,11458,2022-06-27,Open,Mission leader project.,
CL22792,P14830,13105,2024-08-15,Open,Prevent agree owner physical.,
CL22793,P11142,8258,2023-09-01,Rejected,Near account.,
CL22794,P11181,7476,2023-04-17,Rejected,Decision feeling more magazine.,
CL22795,P17050,16264,2023-05-21,Rejected,Second eye travel defense.,
CL22796,P11421,19464,2022-12-28,Closed,Watch out table soldier.,2024-03-19
CL22797,P15489,11876,2025-05-10,Open,Fire section sing recent.,
CL22798,P17874,14702,2024-04-04,Rejected,Sport lay think billion.,
CL22799,P13861,17646,2023-11-09,Closed,Item if mean plan.,2023-11-10
CL22800,P10101,6511,2024-08-20,Rejected,Successful behavior recently Congress guy.,
CL22801,P17157,904,2024-01-25,Rejected,Only scene.,
CL22802,P16714,16430,2025-06-04,Closed,Technology do more beat would.,2023-09-04
CL22803,P11305,11996,2025-02-17,Closed,Its catch.,2024-05-28
CL22804,P17608,12967,2024-01-19,Closed,Loss indicate strong concern.,2024-11-20
CL22805,P12642,5390,2024-12-20,Rejected,Baby camera move pass.,
CL22806,P13996,14863,2025-04-28,Closed,Benefit check.,2023-11-15
CL22807,P16327,6054,2023-05-23,Closed,Anything field back lawyer indicate.,2024-04-25
CL22808,P15735,15275,2022-10-21,Open,Item point.,
CL22809,P16531,12338,2023-03-14,Open,Realize player thus act.,
CL22810,P13859,2028,2024-01-10,Open,Player song yard.,
CL22811,P12086,9651,2022-07-16,Closed,Why heart same most.,2025-01-21
CL22812,P15615,9490,2022-10-24,Rejected,Federal management.,
CL22813,P13141,17602,2023-10-23,Closed,Enjoy try pretty nearly control.,2023-10-06
CL22814,P17703,4133,2024-01-07,Rejected,Meet environment.,
CL22815,P16925,6910,2022-08-29,Closed,Child do unit.,2025-04-08
CL22816,P12427,17970,2024-09-03,Closed,Response capital.,2024-04-08
CL22817,P14031,6108,2025-01-09,Rejected,Parent thousand your politics.,
CL22818,P14687,2543,2023-03-26,Open,West book phone hard.,
CL22819,P15841,9336,2024-08-14,Open,Feeling idea worry.,
CL22820,P14406,18168,2024-08-06,Open,Land mission opportunity number.,
CL22821,P16978,3652,2024-04-19,Rejected,Letter that support.,
CL22822,P10743,12824,2024-01-10,Open,Left cold feeling watch peace.,
CL22823,P14339,12229,2024-02-06,Rejected,Policy simply culture.,
CL22824,P14891,7154,2023-08-12,Rejected,Special practice different picture local.,
CL22825,P14806,3733,2024-01-15,Closed,New approach form wrong.,2025-02-27
CL22826,P15827,5278,2024-12-03,Rejected,Shake we good it.,
CL22827,P13385,2622,2024-08-07,Rejected,Beautiful for pressure forward.,
CL22828,P15209,13085,2023-08-07,Rejected,Station student light.,
CL22829,P16989,4382,2025-02-20,Closed,Level free power.,2024-06-11
CL22830,P12675,12460,2023-09-14,Rejected,Region man late game.,
CL22831,P15125,4361,2024-03-22,Closed,Toward security pull subject.,2024-04-29
CL22832,P10386,15930,2023-10-17,Open,Director peace democratic feel.,
CL22833,P17309,7622,2025-03-26,Rejected,Until attack.,
CL22834,P12273,10254,2024-09-02,Closed,Our behind around.,2025-01-11
CL22835,P10739,9934,2022-10-22,Open,Research face unit item risk.,
CL22836,P11452,3970,2024-05-03,Rejected,Opportunity effort seat.,
